comp61243,GO:0005634,AT3G21000.1
comp61276,GO:0005737;GO:0009507;GO:0005730;GO:0022626;GO:0016020;GO:0009506,AT3G07110.1
comp61278,GO:0009507,AT4G23420.2
comp61280,GO:0009507,AT5G63100.1
comp61295,GO:0005634,AT1G05230.4
comp61317,GO:0005576,AT3G61040.1
comp61319,GO:0009507,AT4G13240.1
comp61323,GO:0005739,AT5G40400.1
comp61325,GO:0005576,AT1G48100.1
comp61337,GO:0009507,AT3G45050.1
comp61340,GO:0009507,AT4G01995.1
comp61344,GO:0009507;GO:0009941;GO:0009507;GO:0009570;GO:0009570,AT1G24360.1
comp61345,GO:0005634,AT5G06600.3
comp61352,GO:0005886,AT1G44960.1
comp61357,GO:0009507;GO:0009507,AT1G65230.1
comp61361,GO:0009507;GO:0005774,AT3G27020.1
comp61364,GO:0005739,AT1G15220.2
comp61365,GO:0005737;GO:0005886;GO:0005886;GO:0005829,AT1G27970.1
comp61382,GO:0005886;GO:0005886;GO:0005886,AT3G24180.2
comp61390,GO:0005634,AT1G19230.1
comp61401,GO:0009507,AT5G58470.2
comp61406,GO:0016020;GO:0005829,AT5G05010.2
comp61421,GO:0009507;GO:0031977;GO:0009579;GO:0009579;GO:0009507;GO:0009534;GO:0009570,AT2G43560.1
comp61428,GO:0005737,AT1G22430.2
comp61448,GO:0005739,AT3G23330.1
comp61451,GO:0005634,AT2G38820.2
comp61455,GO:0005739,AT2G27610.1
comp61477,GO:0005576;GO:0005618;GO:0005618;GO:0016020;GO:0009506,AT4G19410.1
comp61481,GO:0009570;GO:0009507,AT3G05625.1
comp61494,GO:0005634,AT4G28820.2
comp61497,GO:0005739;GO:0005773;GO:0005774;GO:0005739,AT1G08480.1
comp61504,GO:0005634,AT5G40570.1
comp61516,GO:0005634,AT5G43210.1
comp61517,GO:0005634,AT4G25315.2
comp61528,GO:0005576,AT1G10050.1
comp61551,GO:0009507,AT5G05270.2
comp61599,GO:0005634,AT3G09030.1
comp61599,GO:0005634,AT4G30940.1
comp61605,GO:0005737;GO:0046686,AT4G39230.1
comp61610,GO:0005634,AT2G44860.2
comp61611,GO:0005737;GO:0005886;GO:0005829;GO:0009506,AT1G09640.1
comp61615,GO:0005634,AT4G32700.2
comp61619,GO:0005739,AT1G03560.1
comp61635,GO:0005634,AT1G09815.1
comp61646,GO:0005886,AT1G53530.1
comp61654,GO:0005739,AT1G22160.1
comp61661,GO:0005634;GO:0005730,AT1G54850.1
comp61662,GO:0009507;GO:0009507,AT1G29700.1
comp61669,GO:0005829,AT3G44590.2
comp61670,GO:0005634,AT4G31550.1
comp61682,GO:0005739,AT1G07830.1
comp61698,GO:0009507;GO:0009535;GO:0009507;GO:0009535,AT3G51510.1
comp61704,GO:0005634,AT5G01630.1
comp61707,GO:0005886;GO:0005886;GO:0005886,AT4G36180.1
comp61710,GO:0005634,AT4G15890.1
comp61722,GO:0009507;GO:0009941;GO:0009941;GO:0009535;GO:0009507;GO:0009941,AT5G08540.1
comp61732,GO:0009651;GO:0005739,AT5G10860.1
comp61751,GO:0005634,AT1G13460.2
comp61756,GO:0005739,AT4G13650.1
comp61761,GO:0005634,AT1G14790.1
comp61764,GO:0005886,AT3G27200.1
comp61790,GO:0005739,AT3G49142.1
comp61802,GO:0009507;GO:0009507;GO:0009570,AT5G65840.1
comp61803,GO:0005739,AT1G11290.1
comp61826,GO:0005634,AT4G08180.2
comp61831,GO:0005739,AT3G51320.1
comp61834,GO:0005634;GO:0009507,AT1G06190.1
comp61837,GO:0005576,AT2G45560.1
comp61856,GO:0005886,AT1G11820.2
comp61859,GO:0005739;GO:0005829,AT1G80460.1
comp61861,GO:0005794,AT1G47830.1
comp61865,GO:0005576;GO:0005829,AT3G47000.1
comp61874,GO:0005739;GO:0005886,AT5G10730.1
comp61878,GO:0005739,AT5G63620.1
comp61878,GO:0005739,AT5G63620.2
comp61880,GO:0005737,AT2G39980.1
comp61903,GO:0005739;GO:0022626,AT3G15200.1
comp61905,GO:0005576,AT2G45560.1
comp61929,GO:0005737,AT4G29340.1
comp61941,GO:0009507;GO:0009507;GO:0009507;GO:0009534,AT4G13500.1
comp61943,GO:0005576,AT2G41480.1
comp61943,GO:0005576,AT5G39580.2
comp61948,GO:0005737,AT2G34690.1
comp61954,GO:0005739,AT5G55570.1
comp61955,GO:0005829,AT4G24220.1
comp61957,GO:0005737,AT4G00660.2
comp61962,GO:0005634,AT1G47480.1
comp61966,GO:0005737;GO:0005829,AT2G40590.1
comp61973,GO:0005739,AT3G05290.1
comp61978,GO:0005634,AT5G53045.1
comp61985,GO:0005634,AT5G49300.1
comp61989,GO:0005737,AT1G63220.1
comp62002,GO:0005634,AT1G69780.1
comp62007,GO:0005737;GO:0005777;GO:0005777;GO:0009507,AT2G22780.1
comp62039,GO:0005576,AT2G45560.1
comp62042,GO:0009507,AT5G26800.1
comp62048,GO:0009507,AT1G54870.1
comp62061,GO:0005634;GO:0005829,AT2G03820.1
comp62063,GO:0005739,AT4G33170.1
comp62075,GO:0005739,AT5G40410.1
comp62084,GO:0005737,AT1G32790.1
comp62098,GO:0005634;GO:0005730;GO:0005774;GO:0009506;GO:0005794,AT2G03510.1
comp62115,GO:0005634,AT3G21360.1
comp62136,GO:0009507;GO:0009570;GO:0009507;GO:0009570;GO:0009570,AT3G08740.1
comp62152,GO:0005737,AT1G47610.1
comp62182,GO:0005794,AT1G62120.1
comp6218,GO:0005634,AT5G14620.1
comp62194,GO:0005739,AT1G28250.1
comp62195,GO:0005739,AT4G17900.1
comp62214,GO:0005737,AT2G47700.1
comp62225,GO:0005634,AT1G72050.1
comp62226,GO:0005634,AT2G39050.1
comp62231,GO:0005739,AT4G02750.1
comp62232,GO:0005739,AT4G11060.1
comp62265,GO:0005774,AT5G49890.1
comp62275,GO:0009507,AT2G35660.3
comp62279,GO:0005739,AT3G48250.1
comp62289,GO:0005739,AT4G02750.1
comp62304,GO:0005634,AT5G61450.1
comp62321,GO:0005634,AT2G45120.1
comp62329,GO:0005576,AT5G48490.1
comp62342,GO:0005886;GO:0005886;GO:0005886;GO:0005886;GO:0009506,AT1G52540.1
comp62348,GO:0005886,AT3G27390.1
comp62349,GO:0005634,AT1G62300.1
comp62350,GO:0005886,AT3G47570.1
comp62357,GO:0005634;GO:0009505,AT4G29310.1
comp62362,GO:0005634;GO:0005829,AT1G55150.1
comp62371,GO:0005739,AT4G30000.1
comp62376,GO:0005634;GO:0005773;GO:0005773;GO:0005774;GO:0005886;GO:0005794,AT4G02620.1
comp62379,GO:0005739,AT1G20816.1
comp62390,GO:0005739,AT3G01800.1
comp62416,GO:0005634,AT3G57000.1
comp62439,GO:0009507,AT5G52960.1
comp62451,GO:0005634,AT2G26580.2
comp62453,GO:0005739,AT4G02750.1
comp62471,GO:0005634,AT4G17000.1
comp62473,GO:0005634,AT1G50490.1
comp62480,GO:0005829,AT5G21274.1
comp62488,GO:0005886,AT1G22050.1
comp62518,GO:0005634,AT4G27010.2
comp62523,GO:0005886;GO:0005886,AT2G46170.1
comp62525,GO:0005739,AT1G55040.1
comp62527,GO:0005634,AT3G16260.1
comp62542,GO:0005654;GO:0005789;GO:0005794;GO:0005829;GO:0005829;GO:0009851;GO:0047434,AT5G11320.1
comp62555,GO:0009570;GO:0009507;GO:0009570;GO:0009570,AT1G66430.1
comp62561,GO:0005634,AT4G22140.2
comp62565,GO:0005737;GO:0009579;GO:0005634;GO:0046686;GO:0042742;GO:0005774;GO:0005886;GO:0009507;GO:0048046;GO:0005829;GO:0009506;GO:0005794,AT3G16640.1
comp62586,GO:0005739,AT5G27110.1
comp62602,GO:0005739,AT3G08980.1
comp62610,GO:0005794,AT1G36050.2
comp62615,GO:0009507,AT5G46920.1
comp62656,GO:0005737;GO:0005773;GO:0005886;GO:0005829;GO:0005794,AT5G40370.1
comp62663,GO:0005634,AT1G24620.1
comp62666,GO:0005634,AT5G27620.1
comp62669,GO:0005634,AT1G02330.1
comp62683,GO:0005739;GO:0005618;GO:0009506,AT3G57880.1
comp62711,GO:0009507,AT4G34770.1
comp62713,GO:0005886;GO:0009507,AT3G47090.1
comp62717,GO:0005634,AT4G25160.1
comp6271,GO:0005739,AT4G16470.1
comp627221,GO:0009507,AT3G57430.1
comp62728,GO:0009535;GO:0009507,AT1G22700.2
comp62729,GO:0005739,AT3G24000.1
comp62748,GO:0005634,AT5G63780.1
comp62755,GO:0005634,AT5G50740.1
comp62764,GO:0005576,AT5G67070.1
comp62778,GO:0005634,AT4G37880.1
comp62787,GO:0009507,AT5G48660.1
comp62830,GO:0005634,AT3G05670.1
comp62838,GO:0005794,AT1G09330.1
comp62842,GO:0005634,AT5G47680.1
comp62857,GO:0005737,AT1G31930.3
comp62864,GO:0009507;GO:0005773;GO:0046686;GO:0005774;GO:0005829,AT5G60160.1
comp62866,GO:0005739,AT1G04555.1
comp62867,GO:0005634;GO:0009507;GO:0009570;GO:0005829,AT2G37020.1
comp62880,GO:0005737;GO:0005886;GO:0005829;GO:0009506,AT2G36880.2
comp62886,GO:0009507,AT3G03980.1
comp62890,GO:0005634;GO:0003700;GO:0005634;GO:0005730;GO:0005737;GO:0008097;GO:0080084,AT1G72050.2
comp62899,GO:0009507;GO:0005886,AT1G52600.1
comp62903,GO:0005634,AT3G49000.1
comp62918,GO:0005886,AT5G36260.1
comp62935,GO:0005576,AT5G10580.1
comp62939,GO:0005634,AT3G26400.1
comp62945,GO:0005737;GO:0009570;GO:0009507,AT1G17160.1
comp62947,GO:0005739,AT4G33990.1
comp62950,GO:0005886,AT2G40935.1
comp62951,GO:0005739,AT1G15480.1
comp62978,GO:0005886,AT3G27960.1
comp63013,GO:0009507,AT5G07950.1
comp63034,GO:0005737,AT4G26280.1
comp63051,GO:0005886,AT3G56100.1
comp63055,GO:0005634,AT1G58110.2
comp63057,GO:0005886,AT2G28120.1
comp63057,GO:0009507;GO:0009506,AT2G39210.1
comp63065,GO:0005634,AT3G20060.1
comp63070,GO:0005634,AT1G76940.2
comp63076,GO:0005737,AT1G09740.1
comp63086,GO:0005737;GO:0005829,AT1G04170.1
comp63115,GO:0005737,AT1G32100.1
comp63143,GO:0009507,AT5G41760.2
comp63146,GO:0005774;GO:0005886;GO:0048046;GO:0009570;GO:0005829,AT5G02240.1
comp63158,GO:0005739,AT1G14470.1
comp63160,GO:0005634,AT5G41380.1
comp63162,GO:0005576,AT3G62060.1
comp63174,GO:0005739,AT2G45520.1
comp63178,GO:0005634,AT1G05410.1
comp63181,GO:0005576,AT3G05940.1
comp63184,GO:0005576,AT2G27920.1
comp63195,GO:0005634,AT5G11510.2
comp63203,GO:0005829,AT3G23490.1
comp63214,GO:0005737,AT5G16040.1
comp63233,GO:0005739,AT5G39710.1
comp632447,GO:0005829,AT4G32580.1
comp63247,GO:0005739,AT4G37170.1
comp63258,GO:0005737;GO:0005886;GO:0005886;GO:0005829,AT1G10430.1
comp63295,GO:0005634,AT4G10630.1
comp63300,GO:0005737;GO:0022626,AT4G10450.1
comp63302,GO:0005737;GO:0005730;GO:0005507;GO:0005774;GO:0016020;GO:0005886;GO:0009507;GO:0005829;GO:0009506;GO:0005794,AT1G56070.1
comp63308,GO:0009507,AT3G60750.2
comp63314,GO:0005634;GO:0005886,AT4G29960.1
comp63320,GO:0005737;GO:0005829,AT5G27400.1
comp63327,GO:0005576,AT3G20015.1
comp63336,GO:0005634,AT3G25855.1
comp63338,GO:0005886,AT5G62710.1
comp63347,GO:0005634;GO:0005730,AT4G22380.1
comp63368,GO:0005739,AT4G02750.1
comp633840,GO:0005576,AT5G48540.1
comp63392,GO:0005886,AT5G58640.2
comp63401,GO:0005634,AT2G02570.4
comp63410,GO:0005634,AT3G53090.2
comp63422,GO:0005634;GO:0005886,AT1G07110.1
comp63424,GO:0005634;GO:0005730,AT3G56990.1
comp63430,GO:0005576,AT3G51440.1
comp63441,GO:0005634,AT5G26749.1
comp634429,GO:0005576,AT4G16230.1
comp634441,GO:0005737,AT5G01670.2
comp63457,GO:0005634,AT1G34010.1
comp63471,GO:0005634,AT5G13970.1
comp63487,GO:0005634,AT1G46480.1
comp63495,GO:0009507;GO:0005618;GO:0005829,AT1G74920.1
comp63504,GO:0005634,AT2G36810.1
comp63509,GO:0005886;GO:0005774,AT5G52450.1
comp63513,GO:0009507,AT5G44230.1
comp63518,GO:0005737,AT2G21730.1
comp63525,GO:0005576,AT4G33720.1
comp63527,GO:0009507;GO:0009535;GO:0009535;GO:0016020;GO:0009507;GO:0009579;GO:0009534,ATCG00540.1
comp63527,GO:0009507;GO:0009579;GO:0009941;GO:0009535;GO:0022626;GO:0009570;GO:0005618;GO:0009579;GO:0016020;GO:0009507;GO:0048046;GO:0009570;GO:0009579;GO:0009570;GO:0009941,ATCG00490.1
comp63527,GO:0009507,ATCG00530.1
comp63527,GO:0009507;GO:0009507,ATCG00520.1
comp635352,GO:0009507;GO:0016020,AT1G67730.1
comp63535,GO:0005634,AT3G50910.1
comp63538,GO:0005794;GO:0005634;GO:0005774;GO:0005794,AT3G23300.1
comp63547,GO:0005634,AT4G21970.1
comp63552,GO:0005739,AT3G55605.1
comp63560,GO:0005634,AT5G63540.1
comp63564,GO:0005739,AT4G33990.1
comp63567,GO:0005634,AT3G19820.3
comp63573,GO:0005634,AT3G06400.2
comp63588,GO:0005737;GO:0005774;GO:0016020;GO:0005829,AT3G53740.4
comp63626,GO:0005737,AT3G02840.1
comp63632,GO:0005739;GO:0009507;GO:0005524;GO:0005739,AT5G03290.1
comp63644,GO:0009507,AT1G51990.2
comp63654,GO:0009507;GO:0031977;GO:0009579;GO:0009507;GO:0009507;GO:0009570;GO:0009534,AT3G56650.1
comp636661,GO:0005576;GO:0009507;GO:0048046,AT1G26560.1
comp63671,GO:0005737;GO:0005730;GO:0022626;GO:0022626;GO:0005618;GO:0005886;GO:0016020;GO:0005829;GO:0009506;GO:0005794,AT4G34670.1
comp63678,GO:0009507;GO:0009507;GO:0009507,AT1G32900.1
comp63700,GO:0005576,AT4G13700.1
comp63702,GO:0005739;GO:0042742;GO:0016020;GO:0048046;GO:0005829,AT3G15020.1
comp63702,GO:0005739;GO:0005739;GO:0005618;GO:0046686;GO:0042742;GO:0009651;GO:0005739;GO:0009507;GO:0005829;GO:0005794,AT1G53240.1
comp63716,GO:0005634,AT5G55390.2
comp63718,GO:0005886;GO:0005794,AT4G17140.2
comp63731,GO:0005576;GO:0009506,AT2G41475.1
comp63736,GO:0005739;GO:0009507,AT3G18270.1
comp63748,GO:0005739,AT4G02750.1
comp63769,GO:0005737,AT5G60580.3
comp63779,GO:0005737;GO:0005730;GO:0022626;GO:0005829,AT1G74060.1
comp6377,GO:0005886,AT1G67800.2
comp63793,GO:0016020;GO:0009506,AT3G57490.1
comp63803,GO:0005634;GO:0005730;GO:0005618,AT1G51060.1
comp63817,GO:0005634,AT4G14540.1
comp63820,GO:0009507;GO:0009941;GO:0009507;GO:0009570;GO:0009507,AT1G11430.1
comp63825,GO:0005739,AT2G26070.1
comp63829,GO:0005886,AT5G53540.1
comp63843,GO:0005634,AT4G23330.2
comp63854,GO:0005634;GO:0005886,AT5G11850.1
comp63862,GO:0005634,AT5G55560.1
comp63869,GO:0005634,AT4G02570.4
comp63870,GO:0005634,AT3G05545.1
comp63874,GO:0005739;GO:0009941;GO:0009507;GO:0009570;GO:0009941;GO:0005829,AT1G01090.1
comp63879,GO:0005634,AT2G29640.1
comp638802,GO:0005737,AT1G69440.1
comp63900,GO:0005739,AT1G28690.1
comp63910,GO:0005737,AT2G37790.1
comp63912,GO:0005634,AT1G20930.1
comp63914,GO:0005739;GO:0009941;GO:0009941,AT2G35800.1
comp63930,GO:0005634,AT3G24740.2
comp63938,GO:0005634,AT1G02120.1
comp639390,GO:0005739,AT4G13650.1
comp639434,GO:0005739,AT3G29230.1
comp63944,GO:0005739,AT3G23330.1
comp63945,GO:0005739;GO:0009507;GO:0009535,AT5G51540.1
comp63948,GO:0009507;GO:0009507;GO:0005773;GO:0046686;GO:0009579;GO:0009507;GO:0009570;GO:0009941,AT3G20390.1
comp639514,GO:0009507,AT3G49170.1
comp639726,GO:0009507,AT5G44820.1
comp63972,GO:0005794,AT2G22795.1
comp63981,GO:0009507;GO:0009507,AT5G17560.1
comp63984,GO:0005886,AT3G05990.1
comp64002,GO:0005886;GO:0005886,AT5G15080.1
comp64011,GO:0009507,AT5G01750.1
comp64015,GO:0005739,AT3G50685.1
comp64025,GO:0005634,AT3G10910.1
comp640337,GO:0005739,AT5G56090.1
comp640377,GO:0005634,AT2G03500.1
comp64039,GO:0005634,AT3G17205.2
comp64047,GO:0005634,AT4G04210.1
comp64049,GO:0005737,AT5G18890.1
comp64050,GO:0005634,AT5G48150.2
comp64052,GO:0005634;GO:0009507,AT1G21350.3
comp64055,GO:0005739;GO:0005739,AT1G80230.1
comp64059,GO:0009507;GO:0046686;GO:0005507;GO:0005886;GO:0009651;GO:0048046;GO:0009570;GO:0005829;GO:0009506,AT1G65930.1
comp640649,GO:0005739,AT1G31920.1
comp64069,GO:0005829,AT1G29850.1
comp64079,GO:0005739,AT1G16870.1
comp64097,GO:0005634,AT5G48520.1
comp64129,GO:0005634;GO:0005886;GO:0005730;GO:0005829,AT3G11964.1
comp64140,GO:0005634,AT5G53770.1
comp64142,GO:0005576;GO:0009506,AT3G08930.1
comp64149,GO:0005634,AT3G20840.1
comp64154,GO:0009507,AT3G03980.1
comp64163,GO:0005576,AT1G28110.2
comp64166,GO:0009507;GO:0016020,AT5G07900.1
comp64168,GO:0005634,AT1G26520.1
comp641732,GO:0005576,AT3G52130.1
comp64179,GO:0005634,AT3G55020.1
comp64187,GO:0005886;GO:0005774,AT5G52450.1
comp64197,GO:0005634,AT1G10390.2
comp64199,GO:0005634,AT5G42820.2
comp64210,GO:0005634;GO:0005886,AT1G76070.1
comp64225,GO:0005739,AT3G07350.1
comp64251,GO:0009507;GO:0005774,AT5G40670.1
comp64253,GO:0005739,ATMG00730.1
comp64261,GO:0005737;GO:0022626;GO:0016020;GO:0005829,AT3G56340.1
comp64284,GO:0009507;GO:0005886;GO:0005794,AT5G60460.1
comp642981,GO:0009507,AT1G62880.1
comp64299,GO:0005634,AT5G03415.1
comp64300,GO:0005634,AT3G59290.1
comp64304,GO:0005634,AT1G26330.1
comp643075,GO:0005739,AT3G23330.1
comp64321,GO:0005576,AT3G05030.1
comp64342,GO:0005737;GO:0005773;GO:0005829;GO:0005794,AT5G45775.2
comp64346,GO:0009507;GO:0009507;GO:0005829,AT5G16440.1
comp64348,GO:0005739;GO:0046686;GO:0005829,AT5G64250.2
comp64349,GO:0005737;GO:0022626;GO:0005618;GO:0016020;GO:0005829;GO:0009506,AT3G48930.1
comp64352,GO:0005634,AT5G08320.1
comp64360,GO:0005737;GO:0022626;GO:0005829;GO:0005794,AT3G10610.1
comp64363,GO:0009507,AT3G06060.1
comp64375,GO:0005576,AT1G73040.1
comp64376,GO:0005739,AT3G24570.1
comp64381,GO:0005739;GO:0009535;GO:0009579;GO:0005739;GO:0005730;GO:0022626;GO:0005774;GO:0009651;GO:0009507;GO:0005794,AT3G52300.1
comp643978,GO:0005576,AT5G36110.1
comp64411,GO:0009507,AT4G01575.1
comp64421,GO:0005634,AT1G77320.2
comp64430,GO:0005886,AT3G47570.1
comp64431,GO:0005634,AT2G42760.1
comp64435,GO:0009507;GO:0005634;GO:0009507;GO:0009570;GO:0009941,AT3G55250.1
comp64451,GO:0005739;GO:0046686;GO:0005524;GO:0005739;GO:0005739;GO:0005794,AT2G20420.1
comp64468,GO:0005634;GO:0009941;GO:0009535;GO:0009507;GO:0009941,AT1G33810.1
comp64477,GO:0005634,AT5G12180.1
comp64498,GO:0005634,AT5G44010.1
comp645012,GO:0005634,AT5G66980.1
comp64511,GO:0009507,AT5G56360.1
comp64523,GO:0009507,AT4G34138.1
comp64537,GO:0005739,AT1G09680.1
comp64550,GO:0005634,AT3G12760.1
comp64558,GO:0005634,AT4G00060.1
comp64562,GO:0009507;GO:0009535;GO:0009507;GO:0009535;GO:0010287;GO:0009507;GO:0009534,AT3G26070.1
comp64570,GO:0005739,AT3G23330.1
comp64576,GO:0005634,AT1G77520.1
comp64586,GO:0005739,AT4G37860.1
comp645890,GO:0009507,AT1G18870.2
comp64593,GO:0005739,AT2G13600.1
comp64594,GO:0005737;GO:0046686;GO:0005774;GO:0005886;GO:0005886;GO:0009506;GO:0005794,AT1G54270.1
comp64603,GO:0005737,AT1G31120.1
comp64607,GO:0005739,AT5G56310.1
comp646095,GO:0009507;GO:0005730;GO:0022626;GO:0005618;GO:0005829;GO:0005794,AT3G60770.1
comp64638,GO:0005576;GO:0005618;GO:0016020;GO:0005829;GO:0005794,AT1G71040.1
comp64639,GO:0005634,AT2G40070.1
comp64652,GO:0005634,AT3G21360.1
comp64677,GO:0005634,AT3G52220.1
comp64681,GO:0005634;GO:0005886;GO:0005886,AT5G11680.1
comp64683,GO:0009507,AT1G32580.1
comp64685,GO:0005576,AT5G10380.1
comp64687,GO:0009507,AT5G59610.1
comp64696,GO:0009507;GO:0009507;GO:0005773;GO:0005774;GO:0005886;GO:0005829;GO:0009506;GO:0005794,AT1G27400.1
comp64699,GO:0009507;GO:0005794,AT2G14530.1
comp64702,GO:0009507;GO:0009535,AT2G26500.2
comp647087,GO:0005634,AT3G05800.1
comp647140,GO:0005737,AT4G26270.1
comp64748,GO:0005739,AT1G62670.1
comp64759,GO:0009507,AT3G05810.1
comp64760,GO:0005773;GO:0005773;GO:0000325;GO:0005774;GO:0005886;GO:0009506;GO:0005794,AT3G28710.1
comp64767,GO:0005737;GO:0005829,AT3G29360.2
comp647737,GO:0005634,AT5G64220.2
comp64774,GO:0005886;GO:0005886;GO:0005886;GO:0016020;GO:0005886;GO:0009507,AT3G28450.1
comp64780,GO:0005737,AT1G13820.1
comp64781,GO:0005886,AT2G28370.1
comp64787,GO:0005739,AT3G18580.1
comp64788,GO:0005634,AT5G35690.1
comp64800,GO:0009507;GO:0005829,AT5G13520.1
comp64803,GO:0005794;GO:0005794,AT5G61840.1
comp64804,GO:0005634;GO:0005730;GO:0046686;GO:0046686;GO:0005829;GO:0009506,AT5G11170.1
comp64806,GO:0005739,AT5G57230.1
comp64807,GO:0005634,AT5G15750.1
comp64809,GO:0005634,AT1G16500.1
comp64811,GO:0005634,AT5G47060.1
comp64811,GO:0005739,AT1G22160.1
comp64811,GO:0005634,AT4G17670.1
comp64812,GO:0005886,AT1G22050.1
comp64814,GO:0005739,AT1G62930.1
comp64814,GO:0005739,AT1G63130.1
comp64815,GO:0005737,AT5G09390.1
comp64819,GO:0005737;GO:0046686,AT4G39230.1
comp648215,GO:0005739,AT2G17525.1
comp64831,GO:0005576,AT4G02360.1
comp64840,GO:0005634,AT1G03280.1
comp64841,GO:0009507,AT4G08280.1
comp64844,GO:0009570;GO:0009507;GO:0009570,AT5G03650.1
comp64848,GO:0005737;GO:0005886;GO:0005774;GO:0005886;GO:0016020;GO:0005886,AT2G01470.1
comp64851,GO:0005737,AT5G19850.1
comp64853,GO:0009507;GO:0031977;GO:0009535;GO:0009579;GO:0009507,AT5G11450.1
comp64872,GO:0005634,AT5G63440.2
comp64874,GO:0009507,AT5G49040.1
comp64887,GO:0005739,AT3G03610.1
comp64891,GO:0005634;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515;GO:0005515,AT1G80490.1
comp64894,GO:0009507;GO:0005774;GO:0016020;GO:0005886,AT5G20090.2
comp64902,GO:0009506,AT5G52290.1
comp64904,GO:0005576,AT1G64160.1
comp64908,GO:0005737,AT1G35190.1
comp64910,GO:0005634;GO:0005773,AT3G62550.1
comp64912,GO:0005634,AT1G01730.1
comp64914,GO:0005634;GO:0009507,AT3G06980.1
comp649176,GO:0005886,AT4G32000.1
comp64932,GO:0005886,AT1G67800.4
comp64935,GO:0005737,AT1G50660.1
comp64936,GO:0005634,AT5G40250.1
comp64937,GO:0005737;GO:0005773;GO:0005730;GO:0005618;GO:0016020;GO:0005886;GO:0009651,AT4G14960.1
comp64942,GO:0005886,AT2G20780.1
comp64943,GO:0009507;GO:0009941;GO:0009507;GO:0022626;GO:0009570;GO:0016020;GO:0009507;GO:0009570;GO:0009570;GO:0009941,AT4G01310.1
comp64945,GO:0005634,AT4G20330.1
comp6494,GO:0009507,AT5G19150.2
comp64951,GO:0005739,AT1G04985.1
comp64955,GO:0005634,AT1G29160.1
comp64968,GO:0005634,AT5G08180.2
comp64974,GO:0009507,AT4G20760.1
comp64975,GO:0009507,AT5G62270.1
comp64977,GO:0009507;GO:0009507;GO:0009570;GO:0005829,AT3G19990.1
comp64978,GO:0009507;GO:0009507;GO:0009570;GO:0009570,AT2G04842.1
comp64980,GO:0005634;GO:0005829,AT5G64420.1
comp64988,GO:0005634,AT5G23420.1
comp65001,GO:0005634,AT4G30820.3
comp65010,GO:0005576,AT1G58430.1
comp65013,GO:0005576,AT1G26690.1
comp65014,GO:0009507,AT3G57430.1
comp65015,GO:0005576;GO:0005618;GO:0009506,AT3G51600.1
comp65022,GO:0005886,AT3G44710.1
comp65024,GO:0009507;GO:0005829,AT2G03800.1
comp65028,GO:0005634;GO:0005886;GO:0005886,AT5G12480.1
comp65032,GO:0005739;GO:0046686,AT2G45030.1
comp65040,GO:0009507;GO:0009507,AT2G35500.1
comp65044,GO:0005794,AT4G22990.1
comp65046,GO:0005739;GO:0031977;GO:0009570;GO:0009579;GO:0009507;GO:0009570;GO:0009570,AT1G67280.1
comp65055,GO:0005634,AT4G33985.1
comp65068,GO:0005576,AT5G13900.1
comp65071,GO:0005634,AT4G09960.4
comp65071,GO:0005634,AT5G20240.1
comp65074,GO:0009507;GO:0009507,AT2G03390.1
comp65075,GO:0005634,AT4G29100.1
comp65087,GO:0005634,AT5G01860.1
comp65110,GO:0009507,AT5G20720.3
comp65129,GO:0005576;GO:0009507;GO:0048046,AT1G26560.1
comp65131,GO:0005634,AT3G17205.2
comp651524,GO:0005576;GO:0009507;GO:0048046,AT1G26560.1
comp65154,GO:0005634,AT1G13450.2
comp65154,GO:0005634;GO:0005634,AT1G13450.1
comp65157,GO:0005737,AT3G51680.1
comp651589,GO:0005737;GO:0009579;GO:0005634;GO:0046686;GO:0042742;GO:0005774;GO:0005886;GO:0009507;GO:0048046;GO:0005829;GO:0009506;GO:0005794,AT3G16640.1
comp65170,GO:0005634,AT4G36120.1
comp65181,GO:0009507,AT3G09650.1
comp65182,GO:0005739;GO:0009941;GO:0009507;GO:0005739;GO:0005618;GO:0005774;GO:0009506;GO:0005794,AT5G19760.1
comp65186,GO:0005634;GO:0005829,AT3G09890.1
comp65187,GO:0005634;GO:0009507;GO:0022626;GO:0005777;GO:0005829,AT4G35090.1
comp65188,GO:0005739,AT1G11290.1
comp65189,GO:0005737,AT3G15810.1
comp65198,GO:0009507;GO:0005794,AT5G20500.1
comp65204,GO:0005739,AT3G23330.1
comp65212,GO:0005634,AT4G12750.1
comp65229,GO:0005634;GO:0005774;GO:0005886,AT2G43160.4
comp65235,GO:0005634;GO:0005777,AT1G21770.1
comp65236,GO:0009507,AT2G42310.1
comp652404,GO:0005634,AT3G17030.1
comp65244,GO:0005634,AT3G55530.1
comp65251,GO:0005886,AT4G24710.1
